ad_id,variant,campaign_name,audience_type,product_type,impressions,clicks,spend_idr,sessions,add_to_cart,total_revenue,total_transactions,CTR,CPC,ROAS,conversion_rate
AD_0503,Video_Review,Awareness Campaign,cold,Moisturizer,12184,294,222019.0,247,37,0.0,0,0.024130006565988182,755.1666666666666,0.0,0.0
AD_0504,Static_Catalog,Retargeting Campaign,warm,Moisturizer,5807,55,235899.0,48,3,307000.0,1,0.009471327707938695,4289.072727272727,1.301404414601164,0.01818181818181818
AD_0505,Static_Catalog,Retargeting Campaign,warm,Cleanser,7757,82,300462.0,71,13,543000.0,3,0.010571097073610931,3664.170731707317,1.8072168859955668,0.036585365853658534
AD_0506,Static_Catalog,Awareness Campaign,cold,Serum,7418,82,351004.0,70,7,859000.0,2,0.011054192504718252,4280.536585365854,2.4472655582272567,0.024390243902439025
AD_0507,Static_Catalog,Retargeting Campaign,warm,Serum,5422,74,137034.0,65,9,0.0,0,0.01364810033198082,1851.8108108108108,0.0,0.0
AD_0508,Static_Catalog,Retargeting Campaign,warm,Serum,13763,153,193078.0,130,14,1150000.0,3,0.011116762333793504,1261.9477124183006,5.956142077295186,0.0196078431372549
AD_0509,Static_Catalog,Flash Sale Campaign,cold,Cleanser,16417,205,307440.0,182,24,584000.0,2,0.012487056100383748,1499.7073170731708,1.8995576372625553,0.00975609756097561
AD_0510,Video_Review,Retargeting Campaign,warm,Sunscreen,16667,350,404082.0,292,43,0.0,0,0.020999580008399833,1154.52,0.0,0.0
AD_0511,Static_Catalog,Retargeting Campaign,warm,Sunscreen,9806,101,262793.0,81,11,1593000.0,4,0.01029981643891495,2601.910891089109,6.06180529922791,0.039603960396039604
AD_0512,Video_Review,Flash Sale Campaign,cold,Serum,16032,324,412402.0,287,32,193000.0,1,0.020209580838323353,1272.8456790123457,0.46798997095067435,0.0030864197530864196
AD_0513,Video_Review,Flash Sale Campaign,cold,Serum,19782,570,166253.0,497,76,1883000.0,6,0.02881407340006066,291.6719298245614,11.326111408515937,0.010526315789473684
AD_0514,Video_Review,Retargeting Campaign,warm,Sunscreen,15307,344,208297.0,283,15,0.0,0,0.022473378192983604,605.5145348837209,0.0,0.0
AD_0515,Video_Review,Awareness Campaign,cold,Serum,12695,275,278296.0,231,13,620000.0,3,0.021662071681764473,1011.9854545454546,2.2278437347284905,0.01090909090909091
AD_0516,Video_Review,Flash Sale Campaign,cold,Cleanser,8012,228,409509.0,200,19,0.0,0,0.028457314028956564,1796.092105263158,0.0,0.0
AD_0517,Static_Catalog,Flash Sale Campaign,cold,Cleanser,12877,158,498138.0,134,18,1494000.0,7,0.012269938650306749,3152.772151898734,2.9991689050022283,0.04430379746835443
AD_0518,Video_Review,Flash Sale Campaign,cold,Sunscreen,7059,166,128202.0,146,12,0.0,0,0.023516078764697548,772.3012048192771,0.0,0.0
AD_0519,Video_Review,Awareness Campaign,cold,Cleanser,9843,179,456427.0,148,13,137000.0,1,0.018185512546987706,2549.8715083798884,0.30015752792889117,0.00558659217877095
AD_0520,Video_Review,Retargeting Campaign,warm,Serum,18556,527,297415.5,442,57,1761000.0,6,0.028400517352877776,564.3557874762809,5.921009496815062,0.011385199240986717
AD_0521,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,12478,118,441651.0,103,10,0.0,0,0.009456643692899502,3742.8050847457625,0.0,0.0
AD_0522,Static_Catalog,Retargeting Campaign,warm,Serum,16141,139,378572.0,115,19,584000.0,2,0.00861161018524255,2723.539568345324,1.542639180921991,0.014388489208633094
AD_0523,Static_Catalog,Flash Sale Campaign,cold,Serum,7691,114,297539.0,92,6,0.0,0,0.014822519828370823,2609.9912280701756,0.0,0.0
AD_0524,Static_Catalog,Retargeting Campaign,warm,Serum,13339,176,141347.0,142,8,2704000.0,9,0.013194392383237124,803.1079545454545,19.13022561497591,0.05113636363636364
AD_0525,Video_Review,Flash Sale Campaign,cold,Serum,8859,190,327105.0,152,17,0.0,0,0.021447115927305565,1721.6052631578948,0.0,0.0
AD_0526,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,14374,188,307288.0,159,23,954000.0,5,0.013079170724919995,1634.5106382978724,3.1045794173544037,0.026595744680851064
AD_0527,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,6161,70,462811.0,60,7,0.0,0,0.011361791916896609,6611.585714285714,0.0,0.0
AD_0528,Video_Review,Retargeting Campaign,warm,Sunscreen,12002,310,283622.0,248,42,590000.0,4,0.025829028495250792,914.9096774193548,2.0802335502887646,0.012903225806451613
AD_0529,Video_Review,Flash Sale Campaign,cold,Moisturizer,11654,240,450918.0,198,35,0.0,0,0.020593787540758537,1878.825,0.0,0.0
AD_0530,Video_Review,Flash Sale Campaign,cold,Serum,14498,437,280418.0,379,52,0.0,0,0.030142088563939854,641.6887871853547,0.0,0.0
AD_0531,Static_Catalog,Retargeting Campaign,warm,Moisturizer,12845,121,424703.0,99,15,1360000.0,6,0.009420007785130401,3509.9421487603304,3.2022377991207973,0.049586776859504134
AD_0532,Static_Catalog,Awareness Campaign,cold,Moisturizer,9350,82,330636.0,70,12,0.0,0,0.008770053475935829,4032.1463414634145,0.0,0.0
AD_0533,Video_Review,Flash Sale Campaign,cold,Sunscreen,10593,279,367687.0,226,12,922000.0,3,0.026338147833474938,1317.8745519713261,2.5075675778583415,0.010752688172043012
AD_0534,Video_Review,Retargeting Campaign,warm,Cleanser,14206,383,128992.0,332,52,1473000.0,4,0.026960439251020697,336.79373368146213,11.419312825601589,0.010443864229765013
AD_0535,Static_Catalog,Retargeting Campaign,warm,Sunscreen,14452,205,132083.0,175,21,2027000.0,6,0.014184887904788265,644.3073170731707,15.34641096886049,0.02926829268292683
AD_0536,Static_Catalog,Retargeting Campaign,warm,Serum,8981,127,326453.0,103,16,0.0,0,0.014140964257877742,2570.496062992126,0.0,0.0
AD_0537,Video_Review,Retargeting Campaign,warm,Serum,9535,280,493120.0,247,35,533000.0,1,0.029365495542737284,1761.142857142857,1.0808728098637248,0.0035714285714285713
AD_0538,Video_Review,Retargeting Campaign,warm,Sunscreen,10060,275,291591.0,223,25,209000.0,2,0.027335984095427434,1060.330909090909,0.7167573759135227,0.007272727272727273
AD_0539,Static_Catalog,Retargeting Campaign,warm,Serum,7364,80,335295.0,70,13,0.0,0,0.010863661053775122,4191.1875,0.0,0.0
AD_0540,Static_Catalog,Retargeting Campaign,warm,Sunscreen,8866,100,346375.0,82,7,525000.0,2,0.011279043537108053,3463.75,1.5156983038614218,0.02
AD_0541,Video_Review,Flash Sale Campaign,cold,Moisturizer,9571,204,443989.0,165,28,410000.0,1,0.021314387211367674,2176.4166666666665,0.9234463015975621,0.004901960784313725
AD_0542,Static_Catalog,Awareness Campaign,cold,Sunscreen,7325,104,140542.0,87,12,0.0,0,0.014197952218430034,1351.3653846153845,0.0,0.0
AD_0544,Static_Catalog,Retargeting Campaign,warm,Serum,6986,99,257753.0,83,8,516000.0,2,0.014171199541941026,2603.5656565656564,2.0019165635317533,0.020202020202020204
AD_0545,Static_Catalog,Retargeting Campaign,warm,Moisturizer,12231,114,409378.0,99,14,0.0,0,0.009320578857002697,3591.035087719298,0.0,0.0
AD_0546,Video_Review,Awareness Campaign,cold,Cleanser,11085,359,237900.0,315,47,705000.0,2,0.03238610735227785,662.6740947075209,2.9634300126103406,0.005571030640668524
AD_0547,Static_Catalog,Awareness Campaign,cold,Serum,19117,192,448103.0,156,30,998000.0,3,0.010043416854108908,2333.8697916666665,2.227166521982669,0.015625
AD_0548,Video_Review,Flash Sale Campaign,cold,Serum,11232,211,186226.0,186,36,341000.0,1,0.018785612535612537,882.5876777251185,1.83110843813431,0.004739336492890996
AD_0549,Video_Review,Flash Sale Campaign,cold,Sunscreen,7657,191,307440.0,158,22,551000.0,2,0.02494449523312002,1609.6335078534032,1.7922196200884726,0.010471204188481676
AD_0550,Static_Catalog,Awareness Campaign,cold,Sunscreen,10957,162,329638.0,139,16,0.0,0,0.014785068905722369,2034.8024691358025,0.0,0.0
AD_0551,Static_Catalog,Awareness Campaign,cold,Cleanser,13106,198,318532.0,158,15,506000.0,2,0.015107584312528613,1608.7474747474748,1.588537415393116,0.010101010101010102
AD_0552,Video_Review,Awareness Campaign,cold,Moisturizer,17355,479,1840716.0,427,64,0.0,0,0.027600115240564677,3842.830897703549,0.0,0.0
AD_0553,Static_Catalog,Retargeting Campaign,warm,Sunscreen,10569,133,458766.0,110,18,0.0,0,0.01258397199356609,3449.3684210526317,0.0,0.0
AD_0554,Video_Review,Awareness Campaign,cold,Sunscreen,10618,290,395184.0,235,15,795000.0,2,0.027312111508758712,1362.703448275862,2.011721122312644,0.006896551724137931
AD_0555,Video_Review,Awareness Campaign,cold,Moisturizer,7946,139,477338.0,120,13,258000.0,1,0.017493078278379058,3434.0863309352517,0.5404975091025647,0.007194244604316547
AD_0556,Static_Catalog,Retargeting Campaign,warm,Serum,10590,138,131728.0,112,13,1772000.0,6,0.013031161473087818,954.5507246376811,13.451961617879267,0.043478260869565216
AD_0557,Video_Review,Flash Sale Campaign,cold,Cleanser,15864,307,180820.0,266,14,75000.0,1,0.019351991931417047,588.9902280130293,0.4147771264240681,0.003257328990228013
AD_0558,Static_Catalog,Flash Sale Campaign,cold,Serum,12345,181,307440.0,146,12,1280000.0,5,0.014661806399351964,1698.5635359116022,4.163413999479573,0.027624309392265192
AD_0559,Video_Review,Retargeting Campaign,warm,Cleanser,17061,336,297415.5,278,19,469000.0,3,0.019694039036398804,885.1651785714286,1.5769184860910073,0.008928571428571428
AD_0560,Video_Review,Flash Sale Campaign,cold,Sunscreen,10622,335,128633.0,283,35,237000.0,1,0.03153831670118622,383.97910447761194,1.8424510040191864,0.0029850746268656717
AD_0561,Static_Catalog,Retargeting Campaign,warm,Serum,11411,163,195761.0,135,10,0.0,0,0.014284462360879853,1200.9877300613498,0.0,0.0
AD_0562,Video_Review,Awareness Campaign,cold,Moisturizer,19012,445,369355.0,357,39,1424000.0,5,0.023406269724384598,830.0112359550562,3.855369495471836,0.011235955056179775
AD_0563,Video_Review,Awareness Campaign,cold,Serum,14928,461,499305.0,406,78,1588000.0,5,0.03088156484458735,1083.0911062906725,3.1804207848909987,0.010845986984815618
AD_0564,Video_Review,Flash Sale Campaign,cold,Sunscreen,14974,312,255918.0,268,14,137000.0,1,0.020836115934286095,820.25,0.5353277221610047,0.003205128205128205
AD_0565,Video_Review,Retargeting Campaign,warm,Serum,16963,488,191321.0,411,23,692000.0,3,0.02876849613865472,392.05122950819674,3.6169578875293356,0.006147540983606557
AD_0566,Static_Catalog,Retargeting Campaign,warm,Sunscreen,11748,104,248929.0,91,13,90000.0,1,0.008852570650323459,2393.548076923077,0.3615488753821371,0.009615384615384616
AD_0567,Video_Review,Awareness Campaign,cold,Sunscreen,10982,281,294387.0,230,33,757000.0,3,0.025587324713167,1047.6405693950178,2.5714450706043404,0.010676156583629894
AD_0568,Video_Review,Awareness Campaign,cold,Serum,9774,286,266964.0,243,20,0.0,0,0.029261305504399426,933.4405594405595,0.0,0.0
AD_0569,Video_Review,Flash Sale Campaign,cold,Serum,9395,198,111781.0,166,29,131000.0,1,0.021075039914848322,564.5505050505051,1.1719344074574392,0.005050505050505051
AD_0570,Video_Review,Awareness Campaign,cold,Sunscreen,13531,333,142674.0,268,16,0.0,0,0.024610154460128594,428.45045045045043,0.0,0.0
AD_0571,Video_Review,Flash Sale Campaign,cold,Cleanser,10899,232,165524.0,186,12,295000.0,1,0.021286356546472155,713.4655172413793,1.782218892728547,0.004310344827586207
AD_0572,Video_Review,Retargeting Campaign,warm,Serum,16643,302,306314.0,259,30,0.0,0,0.018145766989124557,1014.2847682119206,0.0,0.0
AD_0573,Static_Catalog,Awareness Campaign,cold,Moisturizer,16915,157,130063.0,136,10,0.0,0,0.009281702630801063,828.4267515923567,0.0,0.0
AD_0575,Video_Review,Awareness Campaign,cold,Cleanser,9206,218,180863.0,174,17,0.0,0,0.02368020855963502,829.6467889908257,0.0,0.0
AD_0576,Static_Catalog,Retargeting Campaign,warm,Moisturizer,14733,201,341071.0,163,20,985000.0,2,0.01364284259824883,1696.870646766169,2.8879617440356995,0.009950248756218905
AD_0577,Static_Catalog,Awareness Campaign,cold,Moisturizer,9897,131,331414.0,106,10,0.0,0,0.013236334242699809,2529.8778625954196,0.0,0.0
AD_0578,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,10786,156,400340.0,135,26,761000.0,2,0.014463193027999258,2566.2820512820513,1.9008842483888695,0.01282051282051282
AD_0579,Static_Catalog,Awareness Campaign,cold,Cleanser,14082,217,418903.0,190,19,2077000.0,6,0.015409742934242295,1930.4285714285713,4.958188411159624,0.027649769585253458
AD_0580,Static_Catalog,Flash Sale Campaign,cold,Cleanser,9938,88,414493.0,70,10,184000.0,1,0.008854900382370698,4710.147727272727,0.44391582005003705,0.011363636363636364
AD_0581,Video_Review,Retargeting Campaign,warm,Sunscreen,6366,165,467119.0,142,23,0.0,0,0.025918944392082942,2831.0242424242424,0.0,0.0
AD_0582,Static_Catalog,Awareness Campaign,cold,Serum,9261,136,355719.0,110,12,629000.0,2,0.014685239175035093,2615.580882352941,1.7682496577354598,0.014705882352941176
AD_0583,Video_Review,Retargeting Campaign,warm,Sunscreen,10014,263,297415.5,226,30,0.0,0,0.026263231475933693,1130.8574144486693,0.0,0.0
AD_0584,Video_Review,Awareness Campaign,cold,Moisturizer,11908,248,365303.0,216,11,0.0,0,0.020826335236815586,1472.9959677419354,0.0,0.0
AD_0585,Static_Catalog,Retargeting Campaign,warm,Sunscreen,16562,221,134924.0,185,14,0.0,0,0.013343799058084773,610.5158371040724,0.0,0.0
AD_0586,Video_Review,Awareness Campaign,cold,Moisturizer,11772,216,304827.0,183,17,0.0,0,0.01834862385321101,1411.236111111111,0.0,0.0
AD_0587,Static_Catalog,Retargeting Campaign,warm,Moisturizer,9597,86,469738.0,73,13,0.0,0,0.008961133687610711,5462.069767441861,0.0,0.0
AD_0588,Video_Review,Flash Sale Campaign,cold,Moisturizer,11079,285,172572.0,231,20,0.0,0,0.025724343352288112,605.5157894736842,0.0,0.0
AD_0589,Video_Review,Awareness Campaign,cold,Cleanser,14953,402,294454.0,338,54,516000.0,2,0.026884237276800643,732.4726368159204,1.7523959599801666,0.004975124378109453
AD_0590,Video_Review,Flash Sale Campaign,cold,Moisturizer,6871,140,232534.0,117,13,0.0,0,0.02037549119487702,1660.9571428571428,0.0,0.0
AD_0591,Video_Review,Awareness Campaign,cold,Serum,14016,262,184518.0,228,37,0.0,0,0.018692922374429224,704.2671755725191,0.0,0.0
AD_0592,Static_Catalog,Awareness Campaign,cold,Cleanser,7478,63,472926.0,55,5,0.0,0,0.00842471248997058,7506.761904761905,0.0,0.0
AD_0593,Video_Review,Retargeting Campaign,warm,Cleanser,13008,400,196502.0,346,59,631000.0,2,0.03075030750307503,491.255,3.21116324515781,0.005
AD_0594,Video_Review,Flash Sale Campaign,cold,Serum,14788,418,362210.0,336,28,893000.0,4,0.02826616175277252,866.5311004784689,2.4654206123519504,0.009569377990430622
AD_0595,Video_Review,Awareness Campaign,cold,Serum,12465,378,350231.0,318,32,1017000.0,4,0.03032490974729242,926.5370370370371,2.9037977791800267,0.010582010582010581
AD_0596,Video_Review,Awareness Campaign,cold,Cleanser,7571,156,294387.0,134,25,0.0,0,0.020604939902258618,1887.0961538461538,0.0,0.0
AD_0597,Video_Review,Retargeting Campaign,warm,Serum,11232,222,387507.0,186,12,389000.0,1,0.019764957264957264,1745.527027027027,1.0038528336262313,0.0045045045045045045
AD_0598,Video_Review,Retargeting Campaign,warm,Moisturizer,8129,230,177506.0,191,21,501000.0,1,0.028293763070488375,771.7652173913043,2.822439804851667,0.004347826086956522
AD_0599,Static_Catalog,Retargeting Campaign,warm,Cleanser,17042,143,494109.0,117,19,1373000.0,5,0.008391033916207017,3455.3076923076924,2.7787391041247984,0.03496503496503497
AD_0600,Video_Review,Awareness Campaign,cold,Cleanser,11326,222,105586.0,198,21,120000.0,1,0.019600918241214904,475.6126126126126,1.1365143106093611,0.0045045045045045045
AD_0601,Video_Review,Flash Sale Campaign,cold,Moisturizer,11327,336,307440.0,279,47,490000.0,2,0.029663635561048823,915.0,1.5938069216757742,0.005952380952380952
AD_0602,Video_Review,Retargeting Campaign,warm,Moisturizer,17785,384,424101.0,333,63,399000.0,2,0.021591228563396122,1104.4296875,0.9408136269426387,0.005208333333333333
AD_0603,Video_Review,Awareness Campaign,cold,Serum,12037,266,219682.0,217,11,456000.0,1,0.02209852953393703,825.8721804511279,2.0757276426835154,0.0037593984962406013
AD_0604,Static_Catalog,Flash Sale Campaign,cold,Serum,6894,95,343015.0,84,7,0.0,0,0.013780098636495503,3610.684210526316,0.0,0.0
AD_0605,Video_Review,Retargeting Campaign,warm,Sunscreen,7190,134,292898.0,109,6,357000.0,1,0.018636995827538246,2185.805970149254,1.2188543451986698,0.007462686567164179
AD_0606,Video_Review,Flash Sale Campaign,cold,Moisturizer,10158,203,170474.0,176,25,0.0,0,0.01998424886788738,839.7733990147783,0.0,0.0
AD_0607,Video_Review,Flash Sale Campaign,cold,Cleanser,19002,558,273615.0,492,76,470000.0,3,0.029365329965266813,490.3494623655914,1.7177420828536447,0.005376344086021506
AD_0608,Static_Catalog,Retargeting Campaign,warm,Sunscreen,18516,278,213758.0,246,39,1418000.0,5,0.015014041909699719,768.9136690647482,6.633669850952947,0.017985611510791366
AD_0609,Static_Catalog,Flash Sale Campaign,cold,Serum,10150,155,466862.0,137,11,0.0,0,0.015270935960591134,3012.0129032258064,0.0,0.0
AD_0610,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,15033,210,337919.0,180,35,0.0,0,0.013969267611255238,1609.1380952380953,0.0,0.0
AD_0611,Video_Review,Awareness Campaign,cold,Moisturizer,17573,398,254721.0,325,38,807000.0,2,0.022648381039094063,640.0025125628141,3.168172235504729,0.005025125628140704
AD_0612,Static_Catalog,Flash Sale Campaign,cold,Sunscreen,7061,109,131105.0,87,13,1263000.0,5,0.015436906953689279,1202.7981651376147,9.633499866519202,0.045871559633027525
AD_0613,Static_Catalog,Retargeting Campaign,warm,Moisturizer,6045,59,370095.0,52,7,0.0,0,0.009760132340777503,6272.796610169492,0.0,0.0
AD_0614,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,13054,139,307440.0,125,14,0.0,0,0.010648077217711046,2211.798561151079,0.0,0.0
AD_0615,Video_Review,Flash Sale Campaign,cold,Moisturizer,12953,226,463107.0,192,17,204000.0,1,0.017447695514552615,2049.146017699115,0.4405029507219714,0.004424778761061947
AD_0616,Video_Review,Retargeting Campaign,warm,Sunscreen,17566,552,100215.0,458,39,0.0,0,0.03142434247979051,181.54891304347825,0.0,0.0
AD_0617,Video_Review,Flash Sale Campaign,cold,Sunscreen,17345,332,391043.0,296,19,0.0,0,0.019140962813490918,1177.8403614457832,0.0,0.0
AD_0618,Static_Catalog,Retargeting Campaign,warm,Sunscreen,18703,265,348780.0,231,35,2415000.0,8,0.014168849917125595,1316.1509433962265,6.92413555823155,0.03018867924528302
AD_0619,Video_Review,Awareness Campaign,cold,Serum,18445,325,294387.0,277,15,481000.0,2,0.017619951206288967,905.8061538461538,1.6339036710180816,0.006153846153846154
AD_0620,Static_Catalog,Flash Sale Campaign,cold,Cleanser,9565,134,219875.0,120,21,1083000.0,3,0.014009409304756927,1640.858208955224,4.92552586696987,0.022388059701492536
AD_0621,Video_Review,Flash Sale Campaign,cold,Moisturizer,8867,282,329047.0,248,24,939000.0,2,0.03180331566482463,1166.8333333333333,2.8536956726546663,0.0070921985815602835
AD_0622,Static_Catalog,Flash Sale Campaign,cold,Serum,10440,105,406606.0,85,9,0.0,0,0.010057471264367816,3872.4380952380952,0.0,0.0
AD_0623,Static_Catalog,Awareness Campaign,cold,Sunscreen,8605,132,118557.0,112,11,1712000.0,6,0.015339918651946543,898.1590909090909,14.440311411388615,0.045454545454545456
AD_0624,Video_Review,Retargeting Campaign,warm,Moisturizer,10830,350,330693.0,291,21,253000.0,1,0.032317636195752536,944.8371428571429,0.7650600405814456,0.002857142857142857
AD_0625,Static_Catalog,Retargeting Campaign,warm,Cleanser,13107,112,193297.0,91,15,0.0,0,0.008545052262149997,1725.8660714285713,0.0,0.0
AD_0626,Video_Review,Awareness Campaign,cold,Serum,13362,381,470191.0,311,55,0.0,0,0.0285136955545577,1234.0971128608924,0.0,0.0
AD_0627,Static_Catalog,Retargeting Campaign,warm,Cleanser,12823,191,292376.0,168,33,3019000.0,8,0.014895110348592373,1530.764397905759,10.325744931184502,0.041884816753926704
AD_0628,Static_Catalog,Awareness Campaign,cold,Sunscreen,16196,181,178863.0,147,22,897000.0,3,0.01117559891331193,988.1933701657458,5.0150114892403685,0.016574585635359115
AD_0629,Video_Review,Retargeting Campaign,warm,Serum,8861,242,406024.0,209,15,122000.0,1,0.02731068728134522,1677.7851239669421,0.30047484877741215,0.004132231404958678
AD_0630,Static_Catalog,Awareness Campaign,cold,Serum,10398,158,352364.0,141,27,0.0,0,0.015195229851894596,2230.1518987341774,0.0,0.0
AD_0631,Video_Review,Retargeting Campaign,warm,Moisturizer,13895,267,201444.0,217,35,0.0,0,0.019215545160129542,754.4719101123595,0.0,0.0
AD_0632,Video_Review,Awareness Campaign,cold,Cleanser,6357,156,210114.0,134,10,516000.0,2,0.024539877300613498,1346.8846153846155,2.455809703303921,0.01282051282051282
AD_0633,Video_Review,Retargeting Campaign,warm,Moisturizer,12481,335,274673.0,298,51,0.0,0,0.02684079801297973,819.9194029850746,0.0,0.0
AD_0634,Static_Catalog,Awareness Campaign,cold,Serum,8081,76,235393.0,66,8,0.0,0,0.009404776636554882,3097.2763157894738,0.0,0.0
AD_0635,Static_Catalog,Awareness Campaign,cold,Moisturizer,12801,159,469359.0,138,14,2891000.0,10,0.01242090461682681,2951.943396226415,6.159464290660241,0.06289308176100629
AD_0636,Video_Review,Flash Sale Campaign,cold,Cleanser,11593,285,317726.0,231,42,0.0,0,0.024583800569309065,1114.8280701754386,0.0,0.0
AD_0637,Video_Review,Flash Sale Campaign,cold,Moisturizer,7992,242,389304.0,208,17,0.0,0,0.03028028028028028,1608.6942148760331,0.0,0.0
AD_0638,Video_Review,Retargeting Campaign,warm,Moisturizer,9704,182,356228.0,161,17,981000.0,2,0.01875515251442704,1957.2967032967033,2.7538542731059885,0.01098901098901099
AD_0639,Video_Review,Retargeting Campaign,warm,Cleanser,11212,292,191229.0,239,38,0.0,0,0.026043524794862646,654.8938356164383,0.0,0.0
AD_0640,Video_Review,Awareness Campaign,cold,Serum,7912,161,493711.0,133,18,0.0,0,0.020348837209302327,3066.527950310559,0.0,0.0
AD_0641,Static_Catalog,Awareness Campaign,cold,Moisturizer,14505,174,173591.0,149,8,370000.0,3,0.011995863495346433,997.6494252873563,2.1314469068096846,0.017241379310344827
AD_0642,Video_Review,Awareness Campaign,cold,Sunscreen,17486,501,179795.0,425,65,451000.0,3,0.028651492622669566,358.87225548902194,2.5084123585194247,0.005988023952095809
AD_0643,Video_Review,Retargeting Campaign,warm,Cleanser,18394,418,111049.0,357,33,1415000.0,4,0.022724801565727953,265.6674641148325,12.74212284667129,0.009569377990430622
AD_0644,Video_Review,Awareness Campaign,cold,Cleanser,19854,595,316775.0,523,99,2255000.0,7,0.02996877203586179,532.3949579831933,7.118617315129034,0.011764705882352941
AD_0645,Static_Catalog,Flash Sale Campaign,cold,Serum,8212,113,240416.0,90,9,507000.0,2,0.013760350706283488,2127.575221238938,2.108844669239984,0.017699115044247787
AD_0646,Video_Review,Retargeting Campaign,warm,Cleanser,11243,228,142317.0,194,15,972000.0,3,0.02027928488837499,624.1973684210526,6.829823562891292,0.013157894736842105
AD_0647,Static_Catalog,Flash Sale Campaign,cold,Moisturizer,12694,116,259484.0,97,13,0.0,0,0.009138175515991807,2236.9310344827586,0.0,0.0
AD_0648,Static_Catalog,Retargeting Campaign,warm,Moisturizer,8661,88,405761.0,76,9,0.0,0,0.010160489550860179,4610.920454545455,0.0,0.0
AD_0649,Video_Review,Retargeting Campaign,warm,Serum,13447,346,393459.0,306,58,91000.0,1,0.025730646240797204,1137.1647398843932,0.23128203955177032,0.002890173410404624
AD_0650,Static_Catalog,Flash Sale Campaign,cold,Cleanser,13269,166,479553.0,148,18,1250000.0,3,0.012510362499057955,2888.873493975904,2.6065940573826043,0.018072289156626505
AD_0651,Static_Catalog,Awareness Campaign,cold,Cleanser,11275,160,195965.0,133,10,1373000.0,5,0.014190687361419069,1224.78125,7.006353175311918,0.03125
AD_0652,Static_Catalog,Flash Sale Campaign,cold,Serum,11500,160,157786.0,138,12,872000.0,3,0.01391304347826087,986.1625,5.5264725641058146,0.01875
AD_0653,Video_Review,Flash Sale Campaign,cold,Serum,8032,217,425724.0,179,22,0.0,0,0.027016932270916335,1961.8617511520738,0.0,0.0
AD_0654,Video_Review,Awareness Campaign,cold,Moisturizer,9940,238,386198.0,207,39,302000.0,2,0.023943661971830985,1622.6806722689075,0.7819822992351074,0.008403361344537815
AD_0655,Static_Catalog,Flash Sale Campaign,cold,Serum,6936,64,275037.0,56,6,1123000.0,5,0.00922722029988466,4297.453125,4.083087002839618,0.078125
AD_0656,Static_Catalog,Flash Sale Campaign,cold,Cleanser,19501,289,291313.0,252,47,0.0,0,0.014819752833188041,1008.0034602076124,0.0,0.0
AD_0657,Static_Catalog,Awareness Campaign,cold,Serum,17546,208,324126.0,171,19,1764000.0,5,0.011854553744443178,1558.298076923077,5.442327983561948,0.02403846153846154
AD_0658,Static_Catalog,Retargeting Campaign,warm,Sunscreen,14327,139,123004.0,116,14,488000.0,2,0.00970196133175124,884.9208633093525,3.9673506552632434,0.014388489208633094
AD_0659,Video_Review,Retargeting Campaign,warm,Serum,16521,306,262007.0,256,23,964000.0,3,0.018521881242055567,856.2320261437909,3.679291011308858,0.00980392156862745
AD_0660,Static_Catalog,Retargeting Campaign,warm,Serum,7603,110,273501.0,88,11,471000.0,1,0.014467973168486125,2486.3727272727274,1.7221143615562648,0.00909090909090909
AD_0661,Static_Catalog,Retargeting Campaign,warm,Serum,15084,182,316916.0,150,17,0.0,0,0.012065765049058605,1741.2967032967033,0.0,0.0
AD_0662,Static_Catalog,Awareness Campaign,cold,Sunscreen,13495,195,294387.0,160,27,0.0,0,0.014449796220822526,1509.676923076923,0.0,0.0
AD_0663,Static_Catalog,Retargeting Campaign,warm,Cleanser,9838,85,297415.5,71,7,1681000.0,6,0.00863996747306363,3499.005882352941,5.652025533302736,0.07058823529411765
AD_0664,Video_Review,Flash Sale Campaign,cold,Cleanser,11401,244,451136.0,204,29,0.0,0,0.021401631435838963,1848.9180327868853,0.0,0.0
AD_0665,Video_Review,Flash Sale Campaign,cold,Serum,12933,287,307440.0,254,21,0.0,0,0.02219129359004098,1071.219512195122,0.0,0.0
AD_0666,Video_Review,Flash Sale Campaign,cold,Cleanser,10235,258,333996.0,224,20,0.0,0,0.0252076209086468,1294.5581395348838,0.0,0.0
AD_0667,Video_Review,Flash Sale Campaign,cold,Serum,14494,311,449903.0,258,48,0.0,0,0.021457154684697118,1446.6334405144694,0.0,0.0
AD_0668,Static_Catalog,Awareness Campaign,cold,Moisturizer,7004,67,258901.0,55,5,149000.0,1,0.009565962307252998,3864.194029850746,0.5755095577073862,0.014925373134328358
AD_0669,Video_Review,Retargeting Campaign,warm,Cleanser,10659,331,215819.0,296,31,0.0,0,0.031053569753260155,652.0211480362537,0.0,0.0
AD_0670,Static_Catalog,Retargeting Campaign,warm,Cleanser,8159,88,353078.0,75,12,189000.0,1,0.0107856354945459,4012.25,0.535292484946669,0.011363636363636364
AD_0671,Video_Review,Flash Sale Campaign,cold,Moisturizer,9892,213,327693.0,176,14,0.0,0,0.021532551556813585,1538.4647887323943,0.0,0.0
